userId,courseId,enrollmentDate,completionPercentage,courseName,courseDuration,courseDifficulty,learningPathId,learningPathName
297,2430,2024-06-05,15,Aprende escalas y arpegios Vol.2 : Modo menor,2.5,Beginner,3,Mobile App Development
411,1878,2024-01-10,92,Guitar Fretboard Secrets,2.0,Intermediate,17,Security for Software Engineers
359,2381,2024-01-24,98,"Oboe Solos: Learn to Perform Three Fun, Unique Pieces!",2.0,Beginner,18,Advanced JavaScript
206,2396,2024-07-28,45,Coaching Bundle: Guitar for Music Educators: Part 2,0.5,Beginner,1,Introduction to Programming
499,243,2024-06-28,1,Venture Capital. What is it and Why it Matters to You!,2.5,Beginner,14,Database Design and SQL
292,2465,2024-05-25,99,GUITAR #1: Beginner Basics and Beyond,3.0,Beginner,5,DevOps Engineering
82,1893,2023-10-27,48,How to play in a local Irish music session with confidence,1.0,Beginner,1,Introduction to Programming
264,3585,2024-02-14,59,How to easily Manage your WordPress Website,2.0,Beginner,3,Mobile App Development
306,841,2024-06-10,71,Bitcoin for Accountants,1.0,Beginner,18,Advanced JavaScript
47,1016,2024-06-03,42,Bookkeeping Practicals with Software,31.5,Intermediate,4,Software Architecture Design
459,1487,2024-02-03,33,Clipping Masks & Shaped images in Adobe Photoshop CC,0.733333333,Beginner,11,Agile Software Development
255,2610,2024-05-04,90,Serverless Workflow Management with AWS Step Functions,1.0,Intermediate,8,Version Control with Git
268,1944,2024-01-05,26,The Piano Chord Ladder | Learn to Play Thousands of Songs,1.0,Beginner,10,Frontend Engineering with React
146,97,2024-05-11,68,Practical Accounts APP Overview,3.0,Intermediate,5,DevOps Engineering
343,3345,2023-12-26,54,Build a Complete Registration and Login System using PHP MVC,5.0,Beginner,17,Security for Software Engineers
284,439,2024-08-25,74,Fundraising 101,1.0,Beginner,5,DevOps Engineering
411,1942,2024-07-21,37,Introduction to Gypsy Jazz Guitar,2.5,Beginner,2,Full-Stack Web Development
147,1365,2024-03-15,91,LaTeX for Professional Publications,3.0,Beginner,17,Security for Software Engineers
49,3029,2024-05-23,10,jQuery for Beginners - Create Website Animations Easily,3.0,Beginner,1,Introduction to Programming
145,384,2024-06-12,52,Basics of Commerce A Complete Study,5.5,Beginner,5,DevOps Engineering
409,1979,2023-10-22,3,ブルースギター入門,3.5,Beginner,2,Full-Stack Web Development
77,2566,2024-08-23,29,"Beginner Full Stack Web Development: HTML, CSS, React & Node",25.5,Beginner,12,Software Testing and QA
310,1647,2024-01-09,27,create 9 professional logo design full version,2.0,Beginner,10,Frontend Engineering with React
222,2639,2024-09-01,3,Django Core | A Reference Guide to Core Django Concepts,18.5,Intermediate,19,RESTful API Design
95,1755,2024-06-30,99,Master Graphic Design Using Photoshop with Rachael,1.5,Beginner,11,Agile Software Development
391,150,2024-05-12,100,Financial Model Basics: Build a model from start to finish,1.0,Beginner,6,Cloud Computing Foundations
27,3284,2024-05-18,8,JavaScript Complete Guide to learning JavaScript,5.5,Beginner,2,Full-Stack Web Development
157,1250,2024-02-07,75,Foundation Skills on Adobe Illustrator: Learn Fast!,2.0,Beginner,6,Cloud Computing Foundations
207,444,2023-10-27,6,Learn to Trade Forex - from Beginner to Professional,12.5,Beginner,11,Agile Software Development
124,853,2024-07-03,82,Don't Let Your Customers Run Your Business,2.5,Intermediate,2,Full-Stack Web Development
211,3523,2024-04-19,46,CoffeeScript: The Good Parts—Write Better javaScript,2.5,Beginner,11,Agile Software Development
293,351,2024-01-25,87,Financial Accounting: The Complete Introductory Crash Course,10.0,Beginner,5,DevOps Engineering
194,1659,2024-05-05,73,The Complete Figure Drawing Course HD,78.5,Beginner,11,Agile Software Development
119,3593,2024-08-01,84,Spring 4 Mastercourse: Covers Annotation & XML Configuration,23.5,Intermediate,12,Software Testing and QA
59,2393,2024-05-03,25,Major Scales and Modes for Chromatic Harmonica,1.5,Beginner,15,Machine Learning for Software Engineers
185,929,2023-11-13,39,How to Read Financial Statements,2.0,Beginner,4,Software Architecture Design
398,992,2024-08-02,62,Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping,5.5,Beginner,1,Introduction to Programming
321,2642,2024-04-18,62,The Complete jQuery Course: From Beginner To Advanced!,6.0,Beginner,6,Cloud Computing Foundations
369,509,2023-12-20,68,"Trading Mindset, and Three Steps To Profitable Trading",1.5,Beginner,18,Advanced JavaScript
210,374,2024-04-07,54,Business finances,1.0,Beginner,1,Introduction to Programming
263,1791,2024-09-07,51,eBook Cover Design,1.5,Intermediate,19,RESTful API Design
297,448,2024-06-11,86,Financial Management - Ratio Analysis,5.5,Beginner,4,Software Architecture Design
266,2711,2024-06-20,92,All about NodeJS,15.5,Beginner,8,Version Control with Git
83,380,2024-07-25,64,Covered Calls - Powerful Income Strategy for Stock Traders,1.0,Beginner,10,Frontend Engineering with React
19,3320,2024-02-12,0,AngularJS Authentication: Secure Your App with Auth0,1.0,Beginner,14,Database Design and SQL
272,2073,2023-12-14,1,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,3.0,Beginner,9,Backend Engineering with Node.js
447,2861,2024-07-07,63,Java Spring Security,2.5,Intermediate,19,RESTful API Design
380,3383,2024-08-08,14,Learning Path: Web Applications with Spring and Angular,4.0,Advanced,19,RESTful API Design
239,644,2023-11-11,37,"CFA Level I Workshop 5: Corp Finance, Quants II & Derivative",1.0,Beginner,5,DevOps Engineering
65,460,2024-05-24,94,Case studies on credit appraisal for bankers,3.5,Beginner,17,Security for Software Engineers
300,2425,2024-04-09,82,Curso de piano 101 - Tocando partituras y acordes -,4.5,Beginner,17,Security for Software Engineers
456,2818,2024-07-11,32,Learn the basics of the Web development: Coding Tactics,2.0,Beginner,11,Agile Software Development
65,1569,2023-11-16,17,An Easy Introduction to Adobe Photoshop,1.0,Beginner,9,Backend Engineering with Node.js
114,2214,2023-12-07,30,Curso de batería online de Patricio Iglesias (Santa Sabina),4.0,Intermediate,12,Software Testing and QA
436,2295,2024-03-31,87,Guitar Lessons - Two Handed Tapping Essentials,1.5,Intermediate,8,Version Control with Git
147,263,2024-01-20,45,The Complete Financial Statement Analysis Course,3.0,Beginner,13,Microservices Architecture
405,1173,2023-11-27,1,Introducción a la Contabilidad,2.5,Beginner,6,Cloud Computing Foundations
275,3617,2024-06-19,85,Advance JavaScript for Coders: Learn OOP in JavaScript,11.5,Intermediate,18,Advanced JavaScript
295,3415,2024-04-27,27,Css For Beginners,2.5,Beginner,5,DevOps Engineering
433,2684,2024-06-16,25,Bootstrap 4: Exploring New Features,1.0,Beginner,12,Software Testing and QA
49,97,2024-02-02,70,Practical Accounts APP Overview,3.0,Intermediate,5,DevOps Engineering
101,420,2023-12-25,69,CFA Level I Workshop 2: Financial Reporting & Analysis I ,1.0,Beginner,14,Database Design and SQL
241,1427,2023-10-23,76,Essential Skills for Designers - Mastering the Pen Tool,2.0,Beginner,7,Data Structures and Algorithms
104,187,2023-11-16,57,Profitable binary option trading strategy,1.5,Beginner,12,Software Testing and QA
12,1648,2024-08-23,41,Stencil - Simple Graphic Design For Entrepreneurs,1.0,Beginner,19,RESTful API Design
306,121,2024-05-24,6,Quantitative Aptitude for Banking & Competitive Examinations,3.0,Beginner,15,Machine Learning for Software Engineers
397,1202,2023-11-03,89,Create Professional Looking Infographics With No Experience,2.0,Beginner,5,DevOps Engineering
46,2154,2023-12-01,45,Guitar Lessons - The Modal System - Modes Essentials,2.0,Beginner,15,Machine Learning for Software Engineers
275,2212,2024-01-02,33,Coach Guitar - Apprendre la GUITARE facile avec des COULEURS,3.5,Beginner,17,Security for Software Engineers
315,2450,2024-03-05,12,Instant Harmonica - play Yesterday + Scarborough Fair today!,2.0,Beginner,9,Backend Engineering with Node.js
381,1954,2024-07-18,65,Walking Bass - Quick Start Guide,1.0,Beginner,5,DevOps Engineering
199,3576,2024-01-24,57,Learn Spring Security 4 Basics - Hands On,2.0,Beginner,5,DevOps Engineering
130,2106,2024-08-25,10,Piano for Kids: Developing Your Child's Creative Abilities,4.0,Beginner,13,Microservices Architecture
380,2330,2024-07-16,76,【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座,0.583333333,Beginner,4,Software Architecture Design
254,1677,2024-06-18,91,GraphicDesign Studio,2.5,Beginner,6,Cloud Computing Foundations
192,1769,2024-08-11,84,Mind-Blowing Photoshop: Master Skills Season 1,3.0,Beginner,3,Mobile App Development
124,811,2024-08-08,92,1. Principles of Simple Interest ,1.0,Beginner,7,Data Structures and Algorithms
467,3482,2023-11-20,67,Learn Laravel with Database Migration & Seeding & Faker,1.0,Beginner,1,Introduction to Programming
329,547,2024-04-13,4,The Complete Financial Model Builder Course-Build 7 Models,9.0,Beginner,9,Backend Engineering with Node.js
87,3607,2024-07-14,17,Object Orientation in PHP,5.0,Beginner,4,Software Architecture Design
223,2520,2024-01-26,90,Practical CSS Website Development: Crash Course ,2.5,Beginner,3,Mobile App Development
188,835,2024-01-09,65,Cost Accounting Overheads (Professional Course Level),2.5,Beginner,10,Frontend Engineering with React
269,454,2024-01-14,47,Essentials of money value: Get a financial Life !,0.616666667,Beginner,4,Software Architecture Design
481,1588,2023-11-28,6,Creating animation puzzles with Google Slides,1.0,Intermediate,7,Data Structures and Algorithms
383,1607,2024-02-03,7,Typography Design: Learn Web Typography The Practical Way,2.0,Beginner,20,CI/CD with Jenkins and GitLab
276,674,2024-07-21,76,Matemática Financeira de um jeito fácil,1.5,Beginner,13,Microservices Architecture
315,2073,2024-01-14,58,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,3.0,Beginner,9,Backend Engineering with Node.js
442,2396,2023-11-18,10,Coaching Bundle: Guitar for Music Educators: Part 2,0.5,Beginner,1,Introduction to Programming
99,865,2024-08-22,15,Day Trading Market Structure Signals,2.0,Beginner,18,Advanced JavaScript
129,1382,2024-05-01,86,Indesign - Para quem quer trabalhar com Design Gráfico,2.5,Intermediate,14,Database Design and SQL
332,936,2024-01-30,1,Stock Fundamental Analysis with Excel,10.0,Beginner,14,Database Design and SQL
343,1950,2024-01-25,64,Play Piano 3: Improvise Chords to Enchanted Evening by Ear,1.5,Beginner,2,Full-Stack Web Development
189,1459,2024-02-03,41,"Quote Images for Pinterest, Facebook, & Instagram",1.0,Beginner,7,Data Structures and Algorithms
188,21,2024-04-18,58,Winning Forex Trading with Live Forex Trading Examples,2.0,Beginner,17,Security for Software Engineers
360,2124,2024-03-18,38,Brass Master Class,2.0,Beginner,7,Data Structures and Algorithms
315,569,2023-10-24,75,Successful Day Trading with Fibonacci,2.0,Beginner,16,Cloud-Native Application Development
418,302,2024-02-15,84,How To Profit From Stock Market Volatility,0.6,Beginner,13,Microservices Architecture
304,3585,2023-12-12,1,How to easily Manage your WordPress Website,2.0,Beginner,3,Mobile App Development
455,407,2023-11-24,59,"Forex trading tactics, that work!",0.6,Beginner,5,DevOps Engineering
374,1532,2024-08-14,94,Logo Design Essentials ,0.7,Beginner,15,Machine Learning for Software Engineers
124,2861,2024-06-13,50,Java Spring Security,2.5,Intermediate,19,RESTful API Design
484,1478,2024-01-21,28,７日でマスター  ビギナー向け Adobe Illustrator　どきどきセミナー,5.5,Beginner,7,Data Structures and Algorithms
342,2540,2024-01-18,0,How to Optimise Your WordPress Website's Speed & Security to Improve SEO & User Experience,3.5,Beginner,19,RESTful API Design
229,1694,2023-11-19,59,Adobe Illustrator Vectors For Hand Letterers,0.616666667,Beginner,20,CI/CD with Jenkins and GitLab
96,2452,2023-12-24,25,Old-Time Banjo for the Absolute Beginner,1.5,Beginner,19,RESTful API Design
306,660,2024-02-17,10,The Complete Investing Guide: How to Beat Wall Street,5.5,Beginner,10,Frontend Engineering with React
82,279,2024-07-02,41,Como hacer empresa en 10 sesiones prácticas,0.5,Intermediate,20,CI/CD with Jenkins and GitLab
17,1386,2024-08-05,98,Photoshop Avançado - Pós Produção e fusão com 3D,1.0,Advanced,20,CI/CD with Jenkins and GitLab
327,755,2024-07-21,71,Start Trading Stocks Using Technical Analysis! Part 2,2.0,Beginner,6,Cloud Computing Foundations
253,2709,2023-11-24,59,Complete ASP NET MVC Web Development - Newbie to Ninja!,9.0,Beginner,13,Microservices Architecture
409,1020,2024-03-19,2,Profits Turbo,5.5,Intermediate,17,Security for Software Engineers
73,2474,2024-03-27,35,Curso de guitarra para principiantes.,1.0,Beginner,5,DevOps Engineering
223,2675,2024-05-21,70,The Complete HTML5 & CSS3 Course Build Professional Websites,4.5,Beginner,20,CI/CD with Jenkins and GitLab
20,342,2023-11-19,46,Cost Accounting Marginal Costing Theory and Practice,2.5,Beginner,14,Database Design and SQL
415,1509,2024-02-07,90,Fundamentos de la Tipografía - Para un diseño eficaz,1.0,Beginner,20,CI/CD with Jenkins and GitLab
177,1742,2024-05-31,41,The Complete Motion Graphic Course,9.5,Beginner,6,Cloud Computing Foundations
171,1312,2023-11-01,48,Calligraphy for Beginners: Creating Strong Lines,0.683333333,Beginner,1,Introduction to Programming
341,2389,2024-06-15,60,The Music Coach Online Spirit Drum Course,5.5,Beginner,20,CI/CD with Jenkins and GitLab
89,3515,2024-03-17,63,Angular 2 - Superheroic Framework,3.0,Beginner,5,DevOps Engineering
244,1144,2024-01-15,4,Monetizing Your Website: How to Add Cost-Per-Action (CPA) ,1.0,Beginner,12,Software Testing and QA
414,2313,2023-10-28,28,Ultimate Beginner Guitar Guide - Both Acoustic & Electric ,2.0,Beginner,13,Microservices Architecture
107,2356,2024-06-10,89,Learn Piano Online-Keys to the Keyboard,2.0,Beginner,17,Security for Software Engineers
31,3616,2024-01-02,19,Introduction to Node.js Development,1.0,Advanced,5,DevOps Engineering
77,427,2024-01-21,75,Accounting 101-Master Class for Understanding Business,2.5,Beginner,4,Software Architecture Design
104,3607,2024-06-15,29,Object Orientation in PHP,5.0,Beginner,4,Software Architecture Design
121,1856,2023-11-16,86,Playing Piano:  Play Chords and Popular Pieces Vol.I,3.0,Beginner,16,Cloud-Native Application Development
345,2667,2024-06-01,38,Fix Google's New 'Not Secure' Warning with Let's Encrypt!,1.0,Beginner,11,Agile Software Development
205,2144,2024-03-06,42,Aprende a tocar la guitarra acústica como un profesional,3.0,Beginner,14,Database Design and SQL
92,334,2024-06-01,44,Understand Banks & Financial Markets ,3.0,Beginner,18,Advanced JavaScript
7,1762,2024-05-19,14,Design while you learn InDesign CC,2.5,Beginner,3,Mobile App Development
485,2854,2023-11-26,70,JavaScript with BackboneJS and Bootstrap CSS - Advanced,3.5,Intermediate,1,Introduction to Programming
139,979,2024-07-27,58,"Silver, Gold, and Inflation",1.0,Beginner,7,Data Structures and Algorithms
149,1407,2024-07-28,16,BUSINESS CARD DESIGN IN POWERPOINT,1.0,Beginner,13,Microservices Architecture
41,2889,2024-09-07,98,Learn ASP.Net Web API 2 for Absolute Beginner,3.5,Beginner,14,Database Design and SQL
145,2427,2023-11-22,96,Spielend Klavier lernen mit Freude und Erfolg,4.0,Beginner,7,Data Structures and Algorithms
100,2300,2024-07-25,73,You Can Play Jazz Saxophone,1.5,Beginner,10,Frontend Engineering with React
384,1723,2023-12-28,67,iPhone icons in iOS7 - learn flat design,3.0,Beginner,20,CI/CD with Jenkins and GitLab
201,1282,2023-11-30,61,Adobe Illustrator For Beginners: Design A Typographic Logo,1.5,Beginner,20,CI/CD with Jenkins and GitLab
319,847,2023-10-10,40,Value Investing and Stock Market Fundamentals,3.0,Beginner,18,Advanced JavaScript
44,2008,2024-01-04,80,Guitar - Learn 10 Legendary Chord Progressions for Guitar,1.5,Beginner,4,Software Architecture Design
161,1143,2023-11-02,46,Accounting 102: Guide to Business Accounting,8.5,Intermediate,7,Data Structures and Algorithms
26,560,2024-08-25,29,Complete Guide to Business Loans,1.5,Beginner,4,Software Architecture Design
381,395,2024-07-14,12,Simple things you must know before start FOREX (OFFER),0.733333333,Beginner,20,CI/CD with Jenkins and GitLab
363,2393,2024-08-29,2,Major Scales and Modes for Chromatic Harmonica,1.5,Beginner,15,Machine Learning for Software Engineers
176,2745,2024-06-23,69,The Pro Ruby on Rails Starter,2.5,Beginner,17,Security for Software Engineers
200,3362,2023-11-08,12,Build CRUD Application - PHP & Mysql,1.5,Beginner,15,Machine Learning for Software Engineers
375,3128,2023-10-26,59,Byte-Sized-Chunks: Closures in Javascript,2.0,Beginner,13,Microservices Architecture
44,939,2024-04-23,54,Manual Bookkeeping,2.5,Intermediate,3,Mobile App Development
130,2029,2024-05-25,34,How to play Contemporary Piano,0.6,Beginner,14,Database Design and SQL
